business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,isOpen,is_delayed,delay_days
U001,200782001,GORDO foundation,,2019,1928580226,2019-01-06,20190106,,USD,RV,1,37529.56,20190106,NAA8,0,0,999.0
U001,200700919,US  systems,2019-10-06,2019,1929244875,2019-05-03,20190502,,USD,RV,1,7848.63,20190503,NA32,0,0,999.0
U001,200799367,MCL corp,,2019,1929404322,2019-06-04,20190603,,USD,RV,1,28103.23,20190604,NAA8,0,0,999.0
U001,200763814,SYSCO F foundation,2019-08-04,2019,1929007597,2019-03-21,20190322,,USD,RV,1,3733.28,20190321,NAA8,0,0,999.0
U001,200744019,TARG us,,2020,1930738921,2020-04-05,20200403,,USD,RV,1,4517.35,20200405,NAA8,1,0,999.0
U001,CCU013,KRAFT F corporation,,2020,1930703291,2020-03-27,20200325,,USD,RV,1,14068.48,20200327,NAX2,1,0,999.0
U013,140103470,D'ALB corporation,,2020,1991838824,2020-01-30,20200126,,USD,RV,1,47665.0,20200130,NAVE,0,0,999.0
U001,200786288,FAMILY in,,2020,1930829268,2020-04-27,20200427,,USD,RV,1,73044.49,20200427,NAC6,1,0,999.0
U001,200769623,WAL-MAR us,,2020,1930512907,2020-02-12,20200211,,USD,RV,1,164.68,20200212,NAH4,0,0,999.0
U001,200806580,BE trust,,2019,1929567452,2019-07-09,20190702,,USD,RV,1,446.25,20190709,NAA8,0,0,999.0
U001,200769623,WAL-MAR us,,2020,1930387299,2020-01-13,20200111,,USD,RV,1,7550.92,20200113,NAH4,0,0,999.0
U013,CC6600,KRAFT  co,,2019,1991825027,2019-03-20,20190320,,USD,RV,1,14468.0,20190320,NAVF,0,0,999.0
U001,200762301,C&S WH associates,2019-04-02,2019,1928639634,2019-01-18,20190117,,USD,RV,1,85700.19,20190118,NAC6,0,0,999.0
CA02,140105963,KEYBRA corporation,2019-12-04,2019,2960537276,2019-03-27,20190327,,CAD,RV,1,29611.14,20190328,CA10,0,0,999.0
U001,200416837,DEC systems,,2019,1928696580,2019-01-28,20190128,,USD,RV,1,5844.23,20190116,NAM2,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1928566555,2019-01-06,20190104,,USD,RV,1,33622.82,20190106,NAH4,0,0,999.0
U001,200791792,MAXIMU foundation,,2019,1928980697,2019-03-18,20190317,,USD,RV,1,45265.32,20190318,NAD1,0,0,999.0
U001,200769623,WAL-MAR ,2019-08-10,2019,1929923187,2019-09-26,20190925,,USD,RV,1,2373.96,20190926,NAH4,0,0,999.0
U001,200769623,WAL-MAR ,2020-03-02,2020,1930416593,2020-01-22,20200121,,USD,RV,1,661.11,20200122,NAH4,0,0,999.0
U001,200762301,C&S WH trust,,2020,1930432473,2020-01-27,20200123,,USD,RV,1,549.68,20200127,NAC6,0,0,999.0
U001,200769623,WAL-MAR llc,2019-11-04,2019,1929049434,2019-03-30,20190329,,USD,RV,1,35471.65,20190330,NAH4,0,0,999.0
U001,200769623,WAL-MAR corporation,,2019,1928947459,2019-03-13,20190312,,USD,RV,1,321.26,20190313,NAH4,0,0,999.0
U001,200712187,SPAR co,,2020,1930519397,2020-02-13,20200213,,USD,RV,1,50708.44,20200213,NAA8,0,0,999.0
U001,200803720,DEC co,2019-01-05,2019,1929189895,2019-04-23,20190423,,USD,RV,1,4056.39,20190416,NAM4,0,0,999.0
U001,200780825,SYSCO FO co,,2019,1930018828,2019-10-15,20191016,,USD,RV,1,15414.29,20191015,NA32,0,0,999.0
U001,200769623,WAL-MAR systems,,2019,1929446691,2019-06-06,20190607,,USD,RV,1,471.56,20190606,NAH4,0,0,999.0
U001,200769623,WAL-MAR co,,2019,1929821157,2019-09-03,20190902,,USD,RV,1,28258.15,20190903,NAH4,0,0,999.0
U001,200769623,WAL-MAR in,,2019,1929598041,2019-07-09,20190709,,USD,RV,1,6169.66,20190709,NAH4,0,0,999.0
U001,100033439,WESTI corporation,,2019,1929459000,2019-06-10,20190608,,USD,RV,1,40749.0,20190610,NA10,0,0,999.0
U001,200789077,US  us,,2019,1929792820,2019-08-26,20190826,,USD,RV,1,60677.85,20190826,NAA8,0,0,999.0
U001,200775660,EB us,,2020,1930573737,2020-02-26,20200226,,USD,RV,1,3503.66,20200226,NAGD,0,0,999.0
CA02,140106293,ATLANT foundation,2020-02-03,2020,2960613972,2020-02-12,20200212,,CAD,RV,1,2673.14,20200221,CA10,0,0,999.0
U001,200592182,DECA associates,2019-01-02,2019,1928697442,2019-01-28,20190128,,USD,RV,1,307.32,20190116,NAM4,0,0,999.0
U001,200769623,WAL-MAR corporation,,2019,1929450604,2019-06-07,20190607,,USD,RV,1,3785.4,20190607,NAH4,0,0,999.0
U001,200769623,WAL-MAR corporation,2019-11-10,2019,1929950115,2019-09-30,20191001,,USD,RV,1,1651.98,20190930,NAH4,0,0,999.0
U001,200726979,BJ'S  in,,2019,1928734700,2019-02-06,20190204,,USD,RV,1,63.13,20190206,NAA8,0,0,999.0
U001,200955827,KE llc,,2020,1930689335,2020-03-04,20200323,,USD,RV,1,25650.0,20200304,NAA8,1,0,999.0
U001,200781803,JRD ,,2020,1930587091,2020-03-02,20200302,,USD,RV,1,446.64,20200302,NAD1,1,0,999.0
CA02,140104409,LOB us,,2019,2960533904,2019-03-10,20190310,,CAD,RV,1,285203.34,20190310,CA10,0,0,999.0
CA02,140105686,SYSC in,,2019,2960538748,2019-03-31,20190331,,CAD,RV,1,6519.35,20190406,CA10,0,0,999.0
U001,200290370,BARGAIN  ,2019-01-11,2019,1930015628,2019-10-16,20191015,,USD,RV,1,12673.2,20191016,NAA8,0,0,999.0
U001,200307138,UTZ Q in,,2020,1930349725,2020-01-08,20200103,,USD,RV,1,58506.0,20200108,NAD5,0,0,999.0
U001,200769623,WAL-MAR co,,2019,1929861556,2019-09-11,20190911,,USD,RV,1,17722.95,20190911,NAH4,0,0,999.0
CA02,140106181,THE  trust,,2019,2960560986,2019-07-05,20190705,,CAD,RV,1,810.0,20190712,CA10,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1930152923,2019-11-15,20191114,,USD,RV,1,913.93,20191115,NAH4,0,0,999.0
U001,200769623,WAL-MAR in,,2019,1929342949,2019-05-19,20190518,,USD,RV,1,53173.88,20190519,NAH4,0,0,999.0
U001,200794332,COST in,2019-05-04,2019,1929002376,2019-03-22,20190320,,USD,RV,1,43012.94,20190322,NAAX,0,0,999.0
U001,200126819,MCLANE foundation,,2019,1929550272,2019-07-01,20190701,,USD,RV,1,11762.0,20190701,NAA8,0,0,999.0
U001,200769623,WAL-MAR corp,2019-10-01,2019,1928543664,2018-12-31,20181230,,USD,RV,1,38804.01,20181231,NAH4,0,0,999.0
U013,140101682,SUPERVAL associates,,2019,1991827897,2019-06-17,20190613,,USD,RV,1,12966.83,20190617,NAVE,0,0,999.0
U001,200769623,WAL-MAR co,2019-11-12,2019,1930188526,2019-11-24,20191123,,USD,RV,1,13891.74,20191124,NAH4,0,0,999.0
U001,200772670,ASSOCIAT in,,2020,1930645509,2020-03-12,20200312,,USD,RV,1,73481.25,20200312,NAU5,1,0,999.0
U001,200148860,DOLLA associates,,2020,1930720537,2020-04-01,20200330,,USD,RV,1,11881.86,20200401,NAA8,1,0,999.0
U001,200705742,DOT systems,,2019,1929553338,2019-06-27,20190628,,USD,RV,1,7582.45,20190627,NA32,0,0,999.0
U001,200705089,JETR us,,2019,1929063429,2019-04-02,20190401,,USD,RV,1,7632.37,20190402,NAA8,0,0,999.0
U013,140103335,PARAM systems,,2019,1991822651,2019-02-19,20190215,,USD,RV,1,8681.68,20190219,NAVE,0,0,999.0
U001,200769623,WAL-MAR systems,,2020,1930598553,2020-03-05,20200304,,USD,RV,1,12498.51,20200305,NAH4,1,0,999.0
U001,200762301,C&S WH corp,,2019,1930226035,2019-12-07,20191206,,USD,RV,1,58422.76,20191207,NAC6,0,0,999.0
U001,200769623,WAL-MAR trust,2019-05-12,2019,1930186661,2019-11-24,20191123,,USD,RV,1,74165.81,20191124,NAH4,0,0,999.0
U001,200718130,SYSCO F corporation,2019-02-07,2019,1929360150,2019-05-29,20190522,,USD,RV,1,9764.41,20190529,NA32,0,0,999.0
CA02,140104409,LOB foundation,,2019,2960539879,2019-04-05,20190406,,CAD,RV,1,68610.23,20190408,CA10,0,0,999.0
U001,200772595,SAFEW systems,,2020,1930793963,2020-04-15,20200416,,USD,RV,1,6084.49,20200415,NAA8,1,0,999.0
U001,200769623,WAL-MAR corporation,,2020,1930855967,2020-05-05,20200504,,USD,RV,1,7940.07,20200505,NAH4,1,0,999.0
U001,200742791,QUI corporation,,2019,1929956699,2019-10-08,20191003,,USD,RV,1,42951.14,20191008,NAA8,0,0,999.0
U001,200794332,COST ,,2019,1929753243,2019-08-16,20190816,,USD,RV,1,28088.83,20190816,NAAX,0,0,999.0
U001,200769623,WAL-MAR in,,2020,1930586304,2020-03-03,20200301,,USD,RV,1,34638.51,20200303,NAH4,1,0,999.0
U001,200148860,DOLLA ,,2019,1930208946,2019-12-02,20191202,,USD,RV,1,156201.72,20191202,NAA8,0,0,999.0
U001,200769623,WAL-MAR us,2019-08-11,2019,1930055689,2019-10-28,20191028,,USD,RV,1,23509.0,20191028,NAH4,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1929799171,2019-08-28,20190827,,USD,RV,1,868.67,20190828,NAH4,0,0,999.0
U001,200700919,US  trust,,2020,1930820002,2020-04-23,20200423,,USD,RV,1,25269.92,20200423,NAA8,1,0,999.0
U001,200936373,SUPE co,,2020,1930704608,2020-03-27,20200326,,USD,RV,1,105871.92,20200327,NAA8,1,0,999.0
U001,200793830,M llc,,2020,1930801037,2020-04-18,20200418,,USD,RV,1,10734.8,20200418,NAA8,1,0,999.0
U001,200769623,WAL-MAR ,,2020,1930819777,2020-04-26,20200424,,USD,RV,1,22734.98,20200426,NAH4,1,0,999.0
U001,200772670,ASSOCIAT trust,,2020,1930745007,2020-04-03,20200403,,USD,RV,1,27232.49,20200403,NAU5,1,0,999.0
U001,200769623,WAL-MAR in,2020-09-03,2020,1930570173,2020-02-26,20200226,,USD,RV,1,13524.58,20200226,NAH4,0,0,999.0
U001,200744019,TARG corp,,2019,1929623918,2019-07-16,20190715,,USD,RV,1,22313.42,20190716,NAA8,0,0,999.0
U001,200780383,MEIJ associates,,2020,1930774888,2020-04-10,20200410,,USD,RV,1,20017.44,20200410,NAA8,1,0,999.0
CA02,140104440,SO corporation,,2019,2960528400,2019-02-11,20190211,,CAD,RV,1,292496.26,20190212,CA10,0,0,999.0
U001,200936373,SUPE ,,2020,1930688690,2020-03-23,20200323,,USD,RV,1,18275.28,20200323,NAA8,1,0,999.0
U001,200879892,HILL us,,2019,1928877351,2019-03-01,20190228,,USD,RV,1,55352.0,20190301,NAA8,0,0,999.0
U001,200769623,WAL-MAR ,2020-03-02,2020,1930422777,2020-01-22,20200121,,USD,RV,1,27556.35,20200122,NAH4,0,0,999.0
U001,200780383,MEIJ associates,,2020,1930623075,2020-03-09,20200309,,USD,RV,1,5979.92,20200309,NAA8,1,0,999.0
U001,200793568,SUPE corp,2019-11-10,2019,1929920025,2019-09-24,20190925,,USD,RV,1,73705.71,20190924,NAA8,0,0,999.0
U001,100043936,PAPA JO co,,2019,1930170007,2019-11-20,20191119,,USD,RV,1,18135.88,20191120,NA10,0,0,999.0
U001,200759878,SA associates,,2019,1928866748,2019-02-28,20190227,,USD,RV,1,40648.02,20190228,NAH4,0,0,999.0
U001,200769623,WAL-MAR trust,2019-09-08,2019,1929676857,2019-07-30,20190730,,USD,RV,1,68072.03,20190730,NAH4,0,0,999.0
U001,CCU013,KRAFT F co,,2019,1930057710,2019-10-30,20191028,,USD,RV,1,27306.07,20191030,NAX2,0,0,999.0
U001,200769623,WAL-MAR us,2019-09-08,2019,1929675247,2019-07-30,20190729,,USD,RV,1,35392.89,20190730,NAH4,0,0,999.0
U001,200974851,RESTA foundation,2020-05-02,2020,1930421561,2020-01-21,20200121,,USD,RV,1,2409.93,20200121,NAA8,0,0,999.0
U001,200793568,SUPE corp,,2019,1929710676,2019-08-06,20190807,,USD,RV,1,66269.49,20190806,NAA8,0,0,999.0
U001,200418007,AM co,,2020,1930673452,2020-03-20,20200319,,USD,RV,1,89786.64,20200320,NAA8,1,0,999.0
U001,200895843,US  associates,,2019,1929947361,2019-10-05,20191001,,USD,RV,1,1119.72,20191005,NAA8,0,0,999.0
U001,200769623,WAL-MAR corporation,,2020,1930777142,2020-04-11,20200411,,USD,RV,1,9810.11,20200411,NAH4,1,0,999.0
U001,200769623,WAL-MAR in,2019-09-04,2019,1929045832,2019-03-28,20190328,,USD,RV,1,15944.97,20190328,NAH4,0,0,999.0
U001,200799367,MCL ,,2020,1930539701,2020-02-21,20200218,,USD,RV,1,1880.73,20200221,NAGD,0,0,999.0
U001,200769623,WAL-MAR co,,2020,1930745530,2020-04-06,20200403,,USD,RV,1,1303.63,20200406,NAH4,1,0,999.0
U001,100031704,DELHAIZE co,,2019,1929044427,2019-03-29,20190328,,USD,RV,1,115870.63,20190329,NAA8,0,0,999.0
U001,200705742,DOT us,2019-08-08,2019,1929654498,2019-07-24,20190724,,USD,RV,1,62368.76,20190724,NAAW,0,0,999.0
U001,200455322,PEA corp,2019-12-09,2019,1929686077,2019-08-02,20190801,,USD,RV,1,29775.16,20190802,NAD5,0,0,999.0
U001,200769623,WAL-MAR us,,2020,1930586718,2020-03-04,20200302,,USD,RV,1,3797.1,20200304,NAH4,1,0,999.0
U001,200769623,WAL-MAR llc,,2019,1929618709,2019-07-14,20190713,,USD,RV,1,19212.59,20190714,NAH4,0,0,999.0
CA02,140104409,LOB foundation,,2019,2960564658,2019-07-12,20190712,,CAD,RV,1,22388.8,20190718,CA10,0,0,999.0
U001,200020431,DEC corporation,2019-01-05,2019,1929174407,2019-04-19,20190419,,USD,RV,1,3177.18,20190416,NAM4,0,0,999.0
U001,200726979,BJ'S  foundation,,2020,1930492687,2020-02-06,20200206,,USD,RV,1,573.92,20200206,NAA8,0,0,999.0
U001,200783734,FAREW llc,2019-12-04,2019,1929050289,2019-04-01,20190330,,USD,RV,1,66342.59,20190401,NAA8,0,0,999.0
U001,200759878,SA in,2019-05-04,2019,1928991633,2019-03-20,20190319,,USD,RV,1,28238.05,20190320,NAH4,0,0,999.0
U001,200706844,WINC llc,,2020,1930705951,2020-03-28,20200326,,USD,RV,1,7595.08,20200328,NAA8,1,0,999.0
U001,200769623,WAL-MAR co,,2019,1928719237,2019-02-01,20190131,,USD,RV,1,60743.19,20190201,NAH4,0,0,999.0
U001,200771157,WEIS foundation,,2019,1930222127,2019-12-04,20191205,,USD,RV,1,44709.02,20191204,NAA8,0,0,999.0
U001,100004536,BAS corporation,,2019,1930263096,2019-12-11,20191211,,USD,RV,1,25521.62,20191211,NAA8,0,0,999.0
U001,200769623,WAL-MAR us,2020-04-03,2020,1930549109,2020-02-22,20200220,,USD,RV,1,16140.92,20200222,NAH4,0,0,999.0
U001,200762301,C&S WH us,,2020,1930682662,2020-03-22,20200321,,USD,RV,1,281.5,20200322,NAC6,1,0,999.0
U001,200592182,DECA corporation,,2019,1929957099,2019-10-03,20191003,,USD,RV,1,1265.28,20191001,NAM4,0,0,999.0
U001,200769623,WAL-MAR in,,2019,1929038873,2019-03-28,20190327,,USD,RV,1,11603.67,20190328,NAH4,0,0,999.0
U001,200936373,SUPE ,,2019,1928957797,2019-03-14,20190314,,USD,RV,1,20627.48,20190314,NAGD,0,0,999.0
U001,200769623,WAL-MAR associates,,2019,1929117422,2019-04-11,20190410,,USD,RV,1,36235.66,20190411,NAH4,0,0,999.0
U001,CCU013,KRAFT F trust,,2020,1930559781,2020-02-28,20200224,,USD,RV,1,5243.13,20200228,NAX2,1,0,999.0
CA02,140104409,LOB corporation,,2020,2960632277,2020-05-03,20200503,,CAD,RV,1,139522.81,20200504,CA10,1,0,999.0
U001,200762301,C&S WH foundation,2019-08-10,2019,1929910030,2019-09-24,20190923,,USD,RV,1,102209.41,20190924,NAC6,0,0,999.0
U001,200769623,WAL-MAR ,,2020,1930822370,2020-04-24,20200424,,USD,RV,1,46663.44,20200424,NAH4,1,0,999.0
U001,200769623,WAL-MAR corporation,,2019,1929942394,2019-10-02,20191001,,USD,RV,1,213.34,20191002,NAH4,0,0,999.0
CA02,140104409,LOB systems,2019-05-07,2019,2960551880,2019-06-21,20190621,,CAD,RV,1,25612.8,20190627,CA10,0,0,999.0
U001,200712105,WALG systems,,2020,1930814943,2020-04-22,20200422,,USD,RV,1,75061.22,20200422,NAA8,1,0,999.0
U001,200769623,WAL-MAR associates,,2020,1930854056,2020-05-04,20200503,,USD,RV,1,8949.7,20200504,NAH4,1,0,999.0
U001,200769623,WAL-MAR llc,,2019,1929238225,2019-05-02,20190501,,USD,RV,1,813.18,20190502,NAH4,0,0,999.0
U001,200744019,TARG us,2019-09-08,2019,1929654744,2019-07-24,20190724,,USD,RV,1,110321.88,20190724,NAA8,0,0,999.0
U001,200769623,WAL-MAR corp,,2020,1930613950,2020-03-07,20200306,,USD,RV,1,1350.1,20200307,NAH4,1,0,999.0
U001,200742521,GLA foundation,,2019,1928684235,2019-01-30,20190125,,USD,RV,1,3159.0,20190130,NA32,0,0,999.0
U001,200769623,WAL-MAR trust,2019-03-09,2019,1929759388,2019-08-20,20190818,,USD,RV,1,64.73,20190820,NAH4,0,0,999.0
U001,200571849,US  corp,,2020,1930593816,2020-03-03,20200303,,USD,RV,1,52405.99,20200303,NAA8,1,0,999.0
U001,200714710,SYSCO  associates,,2019,1929075920,2019-04-03,20190403,,USD,RV,1,5783.71,20190403,NAA8,0,0,999.0
U001,200357714,US  corp,,2019,1929812524,2019-08-30,20190830,,USD,RV,1,38623.93,20190830,NAA8,0,0,999.0
U001,100033268,NICHOL ,,2020,1930383172,2020-01-10,20200109,,USD,RV,1,23478.15,20200110,NAA8,0,0,999.0
U001,200780825,SYSCO FO in,2019-10-07,2019,1929534526,2019-06-24,20190624,,USD,RV,1,22919.43,20190624,NAA8,0,0,999.0
U001,200769623,WAL-MAR associates,,2020,1930717351,2020-03-29,20200328,,USD,RV,1,6640.59,20200329,NAH4,1,0,999.0
U001,200148860,DOLLA trust,,2019,1929049227,2019-03-30,20190329,,USD,RV,1,16207.68,20190401,NAA8,0,0,999.0
U001,200726979,BJ'S  llc,2019-10-09,2019,1929791927,2019-08-26,20190825,,USD,RV,1,404.72,20190826,NAA8,0,0,999.0
U001,200705742,DOT llc,,2019,1929268562,2019-05-06,20190506,,USD,RV,1,23588.67,20190506,NA32,0,0,999.0
U001,200769623,WAL-MAR trust,,2020,1930512301,2020-02-12,20200211,,USD,RV,1,2373.96,20200212,NAH4,0,0,999.0
U001,200416837,DEC llc,2019-04-03,2019,1928828883,2019-02-20,20190220,,USD,RV,1,1659.98,20190216,NAM4,0,0,999.0
CA02,140104429,COSTCO ,2019-08-11,2019,2960586722,2019-10-24,20191024,,CAD,RV,1,31356.2,20191025,CA10,0,0,999.0
U001,200561861,CO in,,2020,1930784867,2020-04-16,20200414,,USD,RV,1,33001.81,20200416,NAA8,1,0,999.0
CA02,140118172,AGR foundation,2019-04-03,2019,2960530428,2019-02-22,20190222,,CAD,RV,1,126531.28,20190223,CA30,0,0,999.0
U001,200739534,OK associates,2019-07-03,2019,1928829326,2019-02-18,20190220,,USD,RV,1,28474.32,20190218,NAA8,0,0,999.0
U001,200769623,WAL-MAR associates,2019-07-10,2019,1929878882,2019-09-17,20190916,,USD,RV,1,1593.19,20190917,NAH4,0,0,999.0
U001,200704045,RA corp,,2019,1928670769,2019-01-23,20190123,,USD,RV,1,0.79,20190123,NAA8,0,0,999.0
U001,200726979,BJ'S  us,,2019,1929455686,2019-06-06,20190607,,USD,RV,1,375.4,20190606,NAA8,0,0,999.0
U001,200230690,DECA systems,,2020,1930586065,2020-03-02,20200302,,USD,RV,1,606.16,20200301,NAM4,1,0,999.0
U001,200769623,WAL-MAR foundation,,2019,1929069448,2019-04-04,20190402,,USD,RV,1,11814.9,20190404,NAH4,0,0,999.0
U002,200978592,PLAZA associates,,2020,1990572727,2020-05-01,20200501,,USD,RV,1,35.05,20200501,NAG2,1,0,999.0
U001,200803720,DEC ,,2019,1928589488,2019-01-08,20190108,,USD,RV,1,5517.0,20190101,NAM4,0,0,999.0
U001,200769623,WAL-MAR corporation,,2019,1929700324,2019-08-05,20190803,,USD,RV,1,13602.38,20190805,NAH4,0,0,999.0
U001,200706844,WINC corp,,2020,1930857040,2020-05-04,20200504,,USD,RV,1,13450.07,20200504,NAA8,1,0,999.0
U001,200769623,WAL-MAR associates,,2019,1930029360,2019-10-20,20191018,,USD,RV,1,142724.46,20191020,NAH4,0,0,999.0
U001,200794332,COST in,,2019,1930273412,2019-12-14,20191212,,USD,RV,1,3668.25,20191214,NAAX,0,0,999.0
U001,200331749,SYSC foundation,2020-03-02,2020,1930383413,2020-01-17,20200109,,USD,RV,1,2482.35,20200117,NAA8,0,0,999.0
U001,200726979,BJ'S  corp,,2020,1930391851,2020-01-12,20200113,,USD,RV,1,417.05,20200112,NAA8,0,0,999.0
U001,200744019,TARG us,2019-03-09,2019,1929408565,2019-06-01,20190531,,USD,RV,1,101.61,20190601,NAVR,0,0,999.0
U001,200743592,PERFOR associates,2019-12-12,2019,1930087019,2019-10-31,20191101,,USD,RV,1,15843.72,20191031,NAD1,0,0,999.0
U001,200769369,DI in,,2020,1930797508,2020-04-17,20200417,,USD,RV,1,80259.18,20200417,NAA8,1,0,999.0
U001,200769623,WAL-MAR corporation,,2019,1929619813,2019-07-17,20190714,,USD,RV,1,64223.43,20190717,NAH4,0,0,999.0
U013,140103293,SUPERV foundation,2019-11-10,2019,1991831810,2019-09-03,20190830,,USD,RV,1,9913.2,20190903,NAVE,0,0,999.0
U001,200974851,RESTA corporation,,2019,1929675718,2019-07-30,20190729,,USD,RV,1,520.08,20190730,NAA8,0,0,999.0
U001,200706844,WINC associates,,2019,1929044338,2019-04-02,20190401,,USD,RV,1,13200.72,20190402,NAA8,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1929420073,2019-06-04,20190603,,USD,RV,1,56631.2,20190604,NAH4,0,0,999.0
U001,200592182,DECA co,,2019,1930198844,2019-11-27,20191127,,USD,RV,1,4463.7,20191116,NAM2,0,0,999.0
U001,200769623,WAL-MAR us,2019-06-06,2019,1929348802,2019-05-21,20190520,,USD,RV,1,650.09,20190521,NAH4,0,0,999.0
U001,200772670,ASSOCIAT foundation,,2020,1930801671,2020-04-19,20200419,,USD,RV,1,74243.1,20200419,NAU5,1,0,999.0
U001,200609331,KROG associates,,2019,1928889097,2019-03-02,20190302,,USD,RV,1,15500.75,20190302,NAA8,0,0,999.0
U001,200769623,WAL-MAR foundation,,2020,1930420922,2020-01-21,20200121,,USD,RV,1,49740.08,20200121,NAH4,0,0,999.0
U001,200797452,US  co,,2020,1930768500,2020-04-09,20200409,,USD,RV,1,19944.86,20200409,NAD1,1,0,999.0
U001,200707822,PUBLI ,2019-12-08,2019,1929666256,2019-07-26,20190726,,USD,RV,1,63918.29,20190726,NAA8,0,0,999.0
U001,200772670,ASSOCIAT trust,2019-11-07,2019,1929541983,2019-06-25,20190626,,USD,RV,1,50856.44,20190625,NAU5,0,0,999.0
U001,200769623,WAL-MAR llc,2019-05-04,2019,1929022002,2019-03-26,20190324,,USD,RV,1,155.93,20190326,NAH4,0,0,999.0
U001,200909198,TAP associates,,2019,1930147900,2019-11-12,20191113,,USD,RV,1,26578.47,20191112,NAA8,0,0,999.0
U001,200965912,C&S W in,2019-11-09,2019,1929799121,2019-08-27,20190827,,USD,RV,1,967.26,20190827,NAC6,0,0,999.0
U001,200772670,ASSOCIAT llc,,2020,1930736157,2020-04-02,20200402,,USD,RV,1,6318.9,20200402,NAU5,1,0,999.0
U001,200726979,BJ'S  ,2019-04-06,2019,1929347548,2019-05-20,20190520,,USD,RV,1,370.51,20190520,NAA8,0,0,999.0
U001,200592182,DECA systems,,2019,1929348595,2019-05-20,20190520,,USD,RV,1,9311.3,20190516,NAM2,0,0,999.0
U001,100031704,DELHAIZE foundation,,2020,1930703348,2020-03-25,20200325,,USD,RV,1,89484.55,20200325,NAA8,1,0,999.0
U001,200705742,DOT us,,2019,1929858807,2019-09-10,20190910,,USD,RV,1,40694.35,20190910,NAD1,0,0,999.0
U001,200769623,WAL-MAR ,2019-06-06,2019,1929379154,2019-05-27,20190525,,USD,RV,1,46959.53,20190527,NAH4,0,0,999.0
U001,200769623,WAL-MAR corp,,2019,1929988632,2019-10-08,20191008,,USD,RV,1,3106.32,20191008,NAH4,0,0,999.0
U001,200769623,WAL-MAR associates,,2019,1929290148,2019-05-11,20190510,,USD,RV,1,33274.83,20190511,NAH4,0,0,999.0
U001,CCCA02,KRAFT  llc,,2020,1930524063,2020-02-14,20200213,,USD,RV,1,14667.96,20200214,NAG2,0,0,999.0
U001,200759878,SA us,2019-05-06,2019,1929342512,2019-05-20,20190518,,USD,RV,1,14747.01,20190520,NAH4,0,0,999.0
U001,200762301,C&S WH systems,,2019,1928897064,2019-03-04,20190305,,USD,RV,1,93557.72,20190304,NAC6,0,0,999.0
U001,200769623,WAL-MAR associates,,2019,1929820308,2019-09-01,20190831,,USD,RV,1,9956.91,20190901,NAH4,0,0,999.0
U001,200769623,WAL-MAR corp,2020-11-02,2020,1930440333,2020-01-26,20200125,,USD,RV,1,9644.99,20200126,NAH4,0,0,999.0
U013,100024102,FELI ,,2020,1991841216,2020-03-16,20200313,,USD,RV,1,35359.19,20200316,NAVE,1,0,999.0
U001,200794332,COST corporation,,2019,1929531893,2019-06-25,20190623,,USD,RV,1,1837.9,20190625,NAAX,0,0,999.0
U001,200704045,RA co,,2020,1930682079,2020-03-22,20200321,,USD,RV,1,19436.31,20200322,NAA8,1,0,999.0
U001,200974851,RESTA ,,2019,1930200085,2019-11-27,20191127,,USD,RV,1,258.16,20191127,NAD1,0,0,999.0
U001,200762301,C&S WH systems,2019-01-08,2019,1929625552,2019-07-17,20190717,,USD,RV,1,160720.21,20190717,NAC6,0,0,999.0
U001,200706844,WINC corporation,,2020,1930581615,2020-03-05,20200229,,USD,RV,1,16161.94,20200305,NAA8,1,0,999.0
U001,200230690,DECA foundation,2020-03-02,2020,1930430855,2020-01-23,20200123,,USD,RV,1,3871.36,20200116,NAM4,0,0,999.0
U001,200744019,TARG us,,2020,1930407405,2020-01-18,20200116,,USD,RV,1,19213.93,20200118,NAA8,0,0,999.0
U001,200803720,DEC ,2019-11-06,2019,1929470650,2019-06-11,20190611,,USD,RV,1,12475.0,20190601,NAM1,0,0,999.0
U001,200769623,WAL-MAR corporation,,2020,1930610335,2020-03-07,20200305,,USD,RV,1,12157.34,20200307,NAH4,1,0,999.0
CA02,140105000,ITWA corp,,2019,2960584110,2019-10-01,20191001,,CAD,RV,1,107.0,20191002,CA10,0,0,999.0
U013,140103409,BUTTE corporation,,2019,1991833855,2019-10-29,20191025,,USD,RV,1,811.76,20191029,NAVE,0,0,999.0
U002,200501669,WAL MA llc,2019-04-09,2019,1990567646,2019-07-19,20190717,,USD,RV,1,16464.0,20190719,NAG2,0,0,999.0
U001,200769623,WAL-MAR ,,2020,1930713853,2020-03-28,20200327,,USD,RV,1,12754.3,20200328,NAH4,1,0,999.0
U001,200820380,SMITH'S associates,,2019,1929686248,2019-08-01,20190731,,USD,RV,1,19955.41,20190801,NAA8,0,0,999.0
U001,200762301,C&S WH trust,,2020,1930364572,2020-01-07,20200107,,USD,RV,1,95909.38,20200107,NAC6,0,0,999.0
U001,200200412,DRIS foundation,,2019,1929603825,2019-07-10,20190710,,USD,RV,1,43771.35,20190710,NAA8,0,0,999.0
