business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,200936373,SUPE ,20-05-2019 00:00,2019,1928957797,14-03-2019,20190314,20190314,20190518,USD,RV,1,,20627.48,20190314,NAGD,1928957797,0
U001,200769623,WAL-MAR associates,29-04-2019 00:00,2019,1929117422,11-04-2019,20190410,20190411,20190426,USD,RV,1,,36235.66,20190411,NAH4,1929117422,0
U001,CCU013,KRAFT F trust,,2020,1930559781,28-02-2020,20200224,20200228,20200228,USD,RV,1,,5243.13,20200228,NAX2,1930559781,1
CA02,140104409,LOB corporation,,2020,2960632277,03-05-2020,20200503,20200503,20200514,CAD,RV,1,,139522.81,20200504,CA10,2960632277,1
U001,200762301,C&S WH foundation,08-10-2019 00:00,2019,1929910030,24-09-2019,20190923,20190924,20191009,USD,RV,1,,102209.41,20190924,NAC6,1929910030,0
U001,200769623,WAL-MAR ,,2020,1930822370,24-04-2020,20200424,20200424,20200509,USD,RV,1,,46663.44,20200424,NAH4,1930822370,1
U001,200769623,WAL-MAR corporation,15-10-2019 00:00,2019,1929942394,02-10-2019,20191001,20191002,20191017,USD,RV,1,,213.34,20191002,NAH4,1929942394,0
CA02,140104409,LOB systems,05-07-2019 00:00,2019,2960551880,21-06-2019,20190621,20190621,20190707,CAD,RV,1,,25612.8,20190627,CA10,2960551880,0
U001,200712105,WALG systems,,2020,1930814943,22-04-2020,20200422,20200422,20200507,USD,RV,1,,75061.22,20200422,NAA8,1930814943,1
U001,200769623,WAL-MAR associates,,2020,1930854056,04-05-2020,20200503,20200504,20200519,USD,RV,1,,8949.7,20200504,NAH4,1930854056,1
U001,200769623,WAL-MAR llc,13-05-2019 00:00,2019,1929238225,02-05-2019,20190501,20190502,20190517,USD,RV,1,,813.18,20190502,NAH4,1929238225,0
U001,200148860,DOLLA corp,,2020,1930752213,06-04-2020,20200405,20200406,20200421,USD,RV,1,,39917.43,20200406,NAA8,1930752213,1
U001,200744019,TARG us,09-08-2019 00:00,2019,1929654744,24-07-2019,20190724,20190724,20190808,USD,RV,1,,110321.88,20190724,NAA8,1929654744,0
U001,200769623,WAL-MAR corp,,2020,1930613950,07-03-2020,20200306,20200307,20200322,USD,RV,1,,1350.1,20200307,NAH4,1930613950,1
U001,200742521,GLA foundation,15-02-2019 00:00,2019,1928684235,30-01-2019,20190125,20190130,20190303,USD,RV,1,,3159,20190130,NA32,1928684235,0
U001,200769623,WAL-MAR trust,03-09-2019 00:00,2019,1929759388,20-08-2019,20190818,20190820,20190904,USD,RV,1,,64.73,20190820,NAH4,1929759388,0
U001,200571849,US  corp,,2020,1930593816,03-03-2020,20200303,20200303,20200318,USD,RV,1,,52405.99,20200303,NAA8,1930593816,1
U001,200714710,SYSCO  associates,18-04-2019 00:00,2019,1929075920,03-04-2019,20190403,20190403,20190418,USD,RV,1,,5783.71,20190403,NAA8,1929075920,0
U001,200357714,US  corp,16-09-2019 00:00,2019,1929812524,30-08-2019,20190830,20190830,20190914,USD,RV,1,,38623.93,20190830,NAA8,1929812524,0
U001,100033268,NICHOL ,22-01-2020 00:00,2020,1930383172,10-01-2020,20200109,20200110,20200125,USD,RV,1,,23478.15,20200110,NAA8,1930383172,0
U001,200780825,SYSCO FO in,10-07-2019 00:00,2019,1929534526,24-06-2019,20190624,20190624,20190709,USD,RV,1,,22919.43,20190624,NAA8,1929534526,0
U001,200769623,WAL-MAR associates,,2020,1930717351,29-03-2020,20200328,20200329,20200413,USD,RV,1,,6640.59,20200329,NAH4,1930717351,1
U001,200148860,DOLLA trust,15-04-2019 00:00,2019,1929049227,30-03-2019,20190329,20190330,20190416,USD,RV,1,,16207.68,20190401,NAA8,1929049227,0
U001,200726979,BJ'S  llc,10-09-2019 00:00,2019,1929791927,26-08-2019,20190825,20190826,20190910,USD,RV,1,,404.72,20190826,NAA8,1929791927,0
U001,200705742,DOT llc,28-05-2019 00:00,2019,1929268562,06-05-2019,20190506,20190506,20190607,USD,RV,1,,23588.67,20190506,NA32,1929268562,0
U001,200769623,WAL-MAR us,26-08-2019 00:00,2019,1929749060,15-08-2019,20190815,20190815,20190830,USD,RV,1,,33617.49,20190815,NAH4,1929749060,0
U013,100011958,IND us,,2020,1991842413,16-04-2020,20200414,20200416,20200531,USD,RV,1,,3369.5,20200416,NAVF,1991842413,1
U001,200769623,WAL-MAR trust,24-02-2020 00:00,2020,1930512301,12-02-2020,20200211,20200212,20200227,USD,RV,1,,2373.96,20200212,NAH4,1930512301,0
U001,200416837,DEC llc,04-03-2019 00:00,2019,1928828883,20-02-2019,20190220,20190220,20190311,USD,RV,1,,1659.98,20190216,NAM4,1928828883,0
CA02,140104429,COSTCO ,08-11-2019 00:00,2019,2960586722,24-10-2019,20191024,20191024,20191104,CAD,RV,1,,31356.2,20191025,CA10,2960586722,0
U001,200561861,CO in,,2020,1930784867,16-04-2020,20200414,20200416,20200501,USD,RV,1,,33001.81,20200416,NAA8,1930784867,1
CA02,140118172,AGR foundation,04-03-2019 00:00,2019,2960530428,22-02-2019,20190222,20190222,20190325,CAD,RV,1,,126531.28,20190223,CA30,2960530428,0
U001,200739534,OK associates,07-03-2019 00:00,2019,1928829326,18-02-2019,20190220,20190218,20190305,USD,RV,1,,28474.32,20190218,NAA8,1928829326,0
U001,200769623,WAL-MAR associates,07-10-2019 00:00,2019,1929878882,17-09-2019,20190916,20190917,20191002,USD,RV,1,,1593.19,20190917,NAH4,1929878882,0
U001,200704045,RA corp,23-01-2019 00:00,2019,1928670769,23-01-2019,20190123,20190123,20190207,USD,RV,1,,0.79,20190123,NAA8,1928670769,0
U001,200769623,WAL-MAR us,,2020,1930648050,13-03-2020,20200313,20200313,20200328,USD,RV,1,,2698.84,20200313,NAH4,1930648050,1
U001,200726979,BJ'S  us,21-06-2019 00:00,2019,1929455686,06-06-2019,20190607,20190606,20190621,USD,RV,1,,375.4,20190606,NAA8,1929455686,0
U001,200230690,DECA systems,,2020,1930586065,02-03-2020,20200302,20200302,20200324,USD,RV,1,,606.16,20200301,NAM4,1930586065,1
U001,200769623,WAL-MAR foundation,16-04-2019 00:00,2019,1929069448,04-04-2019,20190402,20190404,20190419,USD,RV,1,,11814.9,20190404,NAH4,1929069448,0
U002,200978592,PLAZA associates,,2020,1990572727,01-05-2020,20200501,20200501,20200605,USD,RV,1,,35.05,20200501,NAG2,1990572727,1
U001,200803720,DEC ,15-01-2019 00:00,2019,1928589488,08-01-2019,20190108,20190108,20190124,USD,RV,1,,5517,20190101,NAM4,1928589488,0
U001,200769623,WAL-MAR corporation,15-08-2019 00:00,2019,1929700324,05-08-2019,20190803,20190805,20190820,USD,RV,1,,13602.38,20190805,NAH4,1929700324,0
U001,200706844,WINC corp,,2020,1930857040,04-05-2020,20200504,20200504,20200519,USD,RV,1,,13450.07,20200504,NAA8,1930857040,1
U001,200769623,WAL-MAR associates,30-10-2019 00:00,2019,1930029360,20-10-2019,20191018,20191020,20191104,USD,RV,1,,142724.46,20191020,NAH4,1930029360,0
U001,200794332,COST in,30-12-2019 00:00,2019,1930273412,14-12-2019,20191212,20191214,20191229,USD,RV,1,,3668.25,20191214,NAAX,1930273412,0
U001,200331749,SYSC foundation,03-02-2020 00:00,2020,1930383413,17-01-2020,20200109,20200117,20200201,USD,RV,1,,2482.35,20200117,NAA8,1930383413,0
U001,200726979,BJ'S  corp,27-01-2020 00:00,2020,1930391851,12-01-2020,20200113,20200112,20200127,USD,RV,1,,417.05,20200112,NAA8,1930391851,0
U001,200799367,MCL in,18-07-2019 00:00,2019,1929570643,03-07-2019,20190703,20190703,20190718,USD,RV,1,,84685.48,20190703,NAA8,1929570643,0
U001,200744019,TARG us,03-09-2019 00:00,2019,1929408565,01-06-2019,20190531,20190601,20190830,USD,RV,1,,101.61,20190601,NAVR,1929408565,0
U001,200743592,PERFOR associates,12-12-2019 00:00,2019,1930087019,31-10-2019,20191101,20191031,20191120,USD,RV,1,,15843.72,20191031,NAD1,1930087019,0
U001,200769369,DI in,,2020,1930797508,17-04-2020,20200417,20200417,20200502,USD,RV,1,,80259.18,20200417,NAA8,1930797508,1
U001,200769623,WAL-MAR corporation,29-07-2019 00:00,2019,1929619813,17-07-2019,20190714,20190717,20190801,USD,RV,1,,64223.43,20190717,NAH4,1929619813,0
U013,140103293,SUPERV foundation,11-10-2019 00:00,2019,1991831810,03-09-2019,20190830,20190903,20191003,USD,RV,1,,9913.2,20190903,NAVE,1991831810,0
U001,200974851,RESTA corporation,14-08-2019 00:00,2019,1929675718,30-07-2019,20190729,20190730,20190814,USD,RV,1,,520.08,20190730,NAA8,1929675718,0
U001,200706844,WINC associates,17-04-2019 00:00,2019,1929044338,02-04-2019,20190401,20190402,20190417,USD,RV,1,,13200.72,20190402,NAA8,1929044338,0
U001,200769623,WAL-MAR trust,14-06-2019 00:00,2019,1929420073,04-06-2019,20190603,20190604,20190619,USD,RV,1,,56631.2,20190604,NAH4,1929420073,0
U001,200592182,DECA co,27-11-2019 00:00,2019,1930198844,27-11-2019,20191127,20191127,20191126,USD,RV,1,,4463.7,20191116,NAM2,1930198844,0
U001,200769623,WAL-MAR us,06-06-2019 00:00,2019,1929348802,21-05-2019,20190520,20190521,20190605,USD,RV,1,,650.09,20190521,NAH4,1929348802,0
U001,200772670,ASSOCIAT foundation,,2020,1930801671,19-04-2020,20200419,20200419,20200504,USD,RV,1,,74243.1,20200419,NAU5,1930801671,1
U001,200609331,KROG associates,18-03-2019 00:00,2019,1928889097,02-03-2019,20190302,20190302,20190317,USD,RV,1,,15500.75,20190302,NAA8,1928889097,0
U001,200769623,WAL-MAR foundation,31-01-2020 00:00,2020,1930420922,21-01-2020,20200121,20200121,20200205,USD,RV,1,,49740.08,20200121,NAH4,1930420922,0
U001,200797452,US  co,,2020,1930768500,09-04-2020,20200409,20200409,20200429,USD,RV,1,,19944.86,20200409,NAD1,1930768500,1
U001,200707822,PUBLI ,12-08-2019 00:00,2019,1929666256,26-07-2019,20190726,20190726,20190810,USD,RV,1,,63918.29,20190726,NAA8,1929666256,0
U001,200772670,ASSOCIAT trust,11-07-2019 00:00,2019,1929541983,25-06-2019,20190626,20190625,20190710,USD,RV,1,,50856.44,20190625,NAU5,1929541983,0
U001,200769623,WAL-MAR llc,05-04-2019 00:00,2019,1929022002,26-03-2019,20190324,20190326,20190410,USD,RV,1,,155.93,20190326,NAH4,1929022002,0
U001,200909198,TAP associates,25-11-2019 00:00,2019,1930147900,12-11-2019,20191113,20191112,20191127,USD,RV,1,,26578.47,20191112,NAA8,1930147900,0
U001,200965912,C&S W in,11-09-2019 00:00,2019,1929799121,27-08-2019,20190827,20190827,20190911,USD,RV,1,,967.26,20190827,NAC6,1929799121,0
U001,200772670,ASSOCIAT llc,,2020,1930736157,02-04-2020,20200402,20200402,20200417,USD,RV,1,,6318.9,20200402,NAU5,1930736157,1
U001,200726979,BJ'S  ,04-06-2019 00:00,2019,1929347548,20-05-2019,20190520,20190520,20190604,USD,RV,1,,370.51,20190520,NAA8,1929347548,0
U001,200592182,DECA systems,25-05-2019 00:00,2019,1929348595,20-05-2019,20190520,20190520,20190526,USD,RV,1,,9311.3,20190516,NAM2,1929348595,0
U001,100031704,DELHAIZE foundation,,2020,1930703348,25-03-2020,20200325,20200325,20200409,USD,RV,1,,89484.55,20200325,NAA8,1930703348,1
U001,200705742,DOT us,25-09-2019 00:00,2019,1929858807,10-09-2019,20190910,20190910,20190930,USD,RV,1,,40694.35,20190910,NAD1,1929858807,0
U001,200769623,WAL-MAR ,06-06-2019 00:00,2019,1929379154,27-05-2019,20190525,20190527,20190611,USD,RV,1,,46959.53,20190527,NAH4,1929379154,0
U001,200769623,WAL-MAR corp,21-10-2019 00:00,2019,1929988632,08-10-2019,20191008,20191008,20191023,USD,RV,1,,3106.32,20191008,NAH4,1929988632,0
U001,200769623,WAL-MAR associates,21-05-2019 00:00,2019,1929290148,11-05-2019,20190510,20190511,20190526,USD,RV,1,,33274.83,20190511,NAH4,1929290148,0
U001,CCCA02,KRAFT  llc,27-03-2020 00:00,2020,1930524063,14-02-2020,20200213,20200214,20200320,USD,RV,1,,14667.96,20200214,NAG2,1930524063,0
U001,200759878,SA us,05-06-2019 00:00,2019,1929342512,20-05-2019,20190518,20190520,20190604,USD,RV,1,,14747.01,20190520,NAH4,1929342512,0
U001,200762301,C&S WH systems,19-03-2019 00:00,2019,1928897064,04-03-2019,20190305,20190304,20190319,USD,RV,1,,93557.72,20190304,NAC6,1928897064,0
U001,200769623,WAL-MAR associates,17-09-2019 00:00,2019,1929820308,01-09-2019,20190831,20190901,20190916,USD,RV,1,,9956.91,20190901,NAH4,1929820308,0
U001,200769623,WAL-MAR corp,11-02-2020 00:00,2020,1930440333,26-01-2020,20200125,20200126,20200210,USD,RV,1,,9644.99,20200126,NAH4,1930440333,0
U013,100024102,FELI ,,2020,1991841216,16-03-2020,20200313,20200316,20200415,USD,RV,1,,35359.19,20200316,NAVE,1991841216,1
U001,200794332,COST corporation,18-07-2019 00:00,2019,1929531893,25-06-2019,20190623,20190625,20190710,USD,RV,1,,1837.9,20190625,NAAX,1929531893,0
U001,200704045,RA co,,2020,1930682079,22-03-2020,20200321,20200322,20200406,USD,RV,1,,19436.31,20200322,NAA8,1930682079,1
U001,200974851,RESTA ,17-12-2019 00:00,2019,1930200085,27-11-2019,20191127,20191127,20191217,USD,RV,1,,258.16,20191127,NAD1,1930200085,0
U001,200762301,C&S WH systems,01-08-2019 00:00,2019,1929625552,17-07-2019,20190717,20190717,20190801,USD,RV,1,,160720.21,20190717,NAC6,1929625552,0
U001,200706844,WINC corporation,,2020,1930581615,05-03-2020,20200229,20200305,20200320,USD,RV,1,,16161.94,20200305,NAA8,1930581615,1
U001,200230690,DECA foundation,03-02-2020 00:00,2020,1930430855,23-01-2020,20200123,20200123,20200208,USD,RV,1,,3871.36,20200116,NAM4,1930430855,0
U001,200726979,BJ'S  ,,2020,1930674863,19-03-2020,20200320,20200319,20200403,USD,RV,1,,804.56,20200319,NAA8,1930674863,1
U001,200744019,TARG us,30-01-2020 00:00,2020,1930407405,18-01-2020,20200116,20200118,20200202,USD,RV,1,,19213.93,20200118,NAA8,1930407405,0
U001,200803720,DEC ,11-06-2019 00:00,2019,1929470650,11-06-2019,20190611,20190611,20190608,USD,RV,1,,12475,20190601,NAM1,1929470650,0
U001,200769623,WAL-MAR corporation,,2020,1930610335,07-03-2020,20200305,20200307,20200322,USD,RV,1,,12157.34,20200307,NAH4,1930610335,1
CA02,140105000,ITWA corp,16-10-2019 00:00,2019,2960584110,01-10-2019,20191001,20191001,20191012,CAD,RV,1,,107,20191002,CA10,2960584110,0
U013,140103409,BUTTE corporation,22-11-2019 00:00,2019,1991833855,29-10-2019,20191025,20191029,20191128,USD,RV,1,,811.76,20191029,NAVE,1991833855,0
U002,200501669,WAL MA llc,04-09-2019 00:00,2019,1990567646,19-07-2019,20190717,20190719,20190823,USD,RV,1,,16464,20190719,NAG2,1990567646,0
U001,200769623,WAL-MAR ,,2020,1930713853,28-03-2020,20200327,20200328,20200412,USD,RV,1,,12754.3,20200328,NAH4,1930713853,1
U001,200820380,SMITH'S associates,19-08-2019 00:00,2019,1929686248,01-08-2019,20190731,20190801,20190816,USD,RV,1,,19955.41,20190801,NAA8,1929686248,0
U001,200762301,C&S WH trust,22-01-2020 00:00,2020,1930364572,07-01-2020,20200107,20200107,20200122,USD,RV,1,,95909.38,20200107,NAC6,1930364572,0
U001,200200412,DRIS foundation,24-07-2019 00:00,2019,1929603825,10-07-2019,20190710,20190710,20190725,USD,RV,1,,43771.35,20190710,NAA8,1929603825,0
U001,200723794,MID MO in,31-10-2019 00:00,2019,1930018702,16-10-2019,20191016,20191016,20191031,USD,RV,1,,152595.67,20191016,NAA8,1930018702,0
U001,200790107,ROU in,25-09-2019 00:00,2019,1929855219,11-09-2019,20190910,20190911,20190926,USD,RV,1,,40321.78,20190911,NAC6,1929855219,0
U001,200744019,TARG llc,11-02-2020 00:00,2020,1930441389,26-01-2020,20200125,20200126,20200210,USD,RV,1,,4966.63,20200126,NAA8,1930441389,0
U001,200769623,WAL-MAR associates,06-03-2019 00:00,2019,1928847458,24-02-2019,20190223,20190224,20190311,USD,RV,1,,37964.63,20190224,NAH4,1928847458,0
U001,200778355,US  ,08-11-2019 00:00,2019,1930048724,23-10-2019,20191023,20191023,20191107,USD,RV,1,,41589.94,20191023,NAA8,1930048724,0
U001,200726979,BJ'S  systems,12-11-2019 00:00,2019,1930051380,25-10-2019,20191024,20191025,20191109,USD,RV,1,,181.89,20191025,NAA8,1930051380,0
CA02,140106249,FINDLAY corporation,16-04-2019 00:00,2019,2960537390,04-04-2019,20190404,20190404,20190416,CAD,RV,1,,816.6,20190406,CA10,2960537390,0
U001,200707822,PUBLI co,,2020,1930647526,17-03-2020,20200313,20200317,20200401,USD,RV,1,,5728.48,20200317,NAA8,1930647526,1
U001,200769623,WAL-MAR corporation,,2020,1930660197,16-03-2020,20200317,20200316,20200331,USD,RV,1,,4088.45,20200316,NAH4,1930660197,1
U001,200353024,DECA ,15-01-2019 00:00,2019,1928582154,07-01-2019,20190107,20190107,20190124,USD,RV,1,,33.12,20190101,NAM4,1928582154,0
U001,200729828,KENNETH foundation,16-08-2019 00:00,2019,1929688181,02-08-2019,20190801,20190802,20190817,USD,RV,1,,64135.8,20190802,NAA8,1929688181,0
CA02,140104409,LOB corp,25-11-2019 00:00,2019,2960591460,07-11-2019,20191107,20191107,20191125,CAD,RV,1,,22719.54,20191115,CA10,2960591460,0
U001,CCU013,KRAFT F in,20-12-2019 00:00,2019,1930100664,05-11-2019,20191105,20191105,20191105,USD,RV,1,,9436.8,20191105,NAX2,1930100664,0
U001,200771157,WEIS llc,21-02-2019 00:00,2019,1928742047,06-02-2019,20190205,20190206,20190221,USD,RV,1,,12351.2,20190206,NAA8,1928742047,0
U001,200762301,C&S WH corp,27-12-2019 00:00,2019,1930263955,11-12-2019,20191211,20191211,20191226,USD,RV,1,,12872.32,20191211,NAC6,1930263955,0
U001,200936373,SUPE ,28-10-2019 00:00,2019,1930002501,10-10-2019,20191011,20191010,20191025,USD,RV,1,,93188.41,20191010,NAA8,1930002501,0
U001,200769623,WAL-MAR systems,,2020,1930779403,12-04-2020,20200411,20200412,20200427,USD,RV,1,,8712.59,20200412,NAH4,1930779403,1
U001,200792734,MDV/ associates,,2020,1930803585,20-04-2020,20200421,20200420,20200505,USD,RV,1,,71110.36,20200420,NAA8,1930803585,1
CA02,140104285,BUY- us,22-07-2019 00:00,2019,2960561940,03-07-2019,20190703,20190703,20190720,CAD,RV,1,,3183.17,20190710,CA10,2960561940,0
U001,200769623,WAL-MAR corp,,2020,1930759699,09-04-2020,20200407,20200409,20200424,USD,RV,1,,4088.45,20200409,NAH4,1930759699,1
U002,200978592,PLAZA ,01-04-2019 00:00,2019,1990565712,22-02-2019,20190218,20190222,20190329,USD,RV,1,,20468.77,20190222,NAG2,1990565712,0
U001,200769623,WAL-MAR trust,26-08-2019 00:00,2019,1929725406,14-08-2019,20190808,20190814,20190829,USD,RV,1,,3377.09,20190814,NAH4,1929725406,0
U001,200769623,WAL-MAR co,01-11-2019 00:00,2019,1930029472,22-10-2019,20191019,20191022,20191106,USD,RV,1,,5726.24,20191022,NAH4,1930029472,0
U001,200290370,BARGAIN  foundation,,2020,1930747508,10-04-2020,20200404,20200410,20200425,USD,RV,1,,19339.71,20200410,NAA8,1930747508,1
U001,200701314,MBM  llc,,2020,1930873905,08-05-2020,20200507,20200508,20200523,USD,RV,1,,18975.58,20200508,NAA8,1930873905,1
U001,100036538,DENVER in,20-04-2019 00:00,2019,1929123192,11-04-2019,20190410,20190411,20190426,USD,RV,1,,8553.6,20190411,NAA8,1929123192,0
U001,200592182,DECA us,,2020,1930789481,16-04-2020,20200416,20200416,20200424,USD,RV,1,,4769.31,20200401,NAM4,1930789481,1
U001,200759878,SA co,13-08-2019 00:00,2019,1929661713,27-07-2019,20190725,20190727,20190811,USD,RV,1,,14761.35,20190727,NAH4,1929661713,0
CA02,140105578,GIZE in,23-08-2019 00:00,2019,2960568776,03-08-2019,20190803,20190803,20190823,CAD,RV,1,,126006.03,20190813,CA10,2960568776,0
CA02,140106372,G T  associates,07-06-2019 00:00,2019,2960551428,29-05-2019,20190529,20190529,20190609,CAD,RV,1,,19158.91,20190530,CA10,2960551428,0
U001,200769623,WAL-MAR corporation,15-05-2019 00:00,2019,1929259697,05-05-2019,20190504,20190505,20190520,USD,RV,1,,7988.82,20190505,NAH4,1929259697,0
CA02,140104432,MAYR in,14-02-2019 00:00,2019,2960525270,30-01-2019,20190130,20190130,20190210,CAD,RV,1,,1977.3,20190131,CA10,2960525270,0
CA02,140105847,GORDON F foundation,,2020,2960625114,28-03-2020,20200328,20200328,20200412,CAD,RV,1,,1190.27,20200402,CA10,2960625114,1
U001,200749782,KROG corp,10-07-2019 00:00,2019,1929540696,25-06-2019,20190625,20190625,20190710,USD,RV,1,,2646.76,20190625,NAA8,1929540696,0
U001,200763814,SYSCO F llc,16-07-2019 00:00,2019,1929562624,01-07-2019,20190701,20190701,20190716,USD,RV,1,,53442.21,20190701,NAA8,1929562624,0
U001,200769623,WAL-MAR corp,12-11-2019 00:00,2019,1930072523,31-10-2019,20191030,20191031,20191115,USD,RV,1,,43803.05,20191031,NAH4,1930072523,0
U001,200729942,SA corp,21-05-2019 00:00,2019,1929279311,09-05-2019,20190508,20190509,20190524,USD,RV,1,,16360.32,20190509,NAA8,1929279311,0
U001,200769623,WAL-MAR ,10-02-2020 00:00,2020,1930455677,29-01-2020,20200130,20200129,20200213,USD,RV,1,,65326.03,20200129,NAH4,1930455677,0
U001,200139730,AGR us,08-03-2019 00:00,2019,1928753250,06-02-2019,20190206,20190206,20190308,USD,RV,1,,3641,20190206,NAD5,1928753250,0
U001,200769623,WAL-MAR corp,,2020,1930788178,16-04-2020,20200415,20200416,20200501,USD,RV,1,,28735.61,20200416,NAH4,1930788178,1
U001,200971591,PERFOR foundation,13-02-2019 00:00,2019,1928677152,23-01-2019,20190124,20190123,20190207,USD,RV,1,,19560.83,20190123,NAA8,1928677152,0
U001,200714710,SYSCO  in,01-07-2019 00:00,2019,1929469361,12-06-2019,20190610,20190612,20190627,USD,RV,1,,27052.56,20190612,NAA8,1929469361,0
U001,200769623,WAL-MAR us,16-12-2019 00:00,2019,1930203161,29-11-2019,20191128,20191129,20191214,USD,RV,1,,68699.6,20191129,NAH4,1930203161,0
U001,200331749,SYSC ,13-05-2019 00:00,2019,1929206859,26-04-2019,20190425,20190426,20190511,USD,RV,1,,34627.76,20190426,NAA8,1929206859,0
CA02,140104409,LOB corporation,30-09-2019 00:00,2019,2960581096,20-09-2019,20190921,20190920,20191005,CAD,RV,1,,7869.6,20190925,CA10,2960581096,0
U001,200769623,WAL-MAR corporation,20-02-2019 00:00,2019,1928773456,10-02-2019,20190209,20190210,20190225,USD,RV,1,,20779.35,20190210,NAH4,1928773456,0
U001,200704858,WAKE corporation,27-09-2019 00:00,2019,1929864452,12-09-2019,20190911,20190912,20190927,USD,RV,1,,73004.54,20190912,NAA8,1929864452,0
U001,200799367,MCL corporation,08-02-2019 00:00,2019,1928638422,24-01-2019,20190117,20190124,20190208,USD,RV,1,,11804.25,20190124,NAA8,1928638422,0
U001,200769623,WAL-MAR trust,14-01-2020 00:00,2020,1930341178,03-01-2020,20200102,20200103,20200118,USD,RV,1,,32.36,20200103,NAH4,1930341178,0
U001,200744019,TARG co,,2020,1930687092,25-03-2020,20200323,20200325,20200409,USD,RV,1,,14195.5,20200325,NAA8,1930687092,1
U001,200792293,UNIFIE us,15-08-2019 00:00,2019,1929244471,02-05-2019,20190502,20190502,20190517,USD,RV,1,,21346.47,20190502,NAA8,1929244471,0
U001,200769623,WAL-MAR co,24-01-2020 00:00,2020,1930383963,11-01-2020,20200110,20200111,20200126,USD,RV,1,,433.09,20200111,NAH4,1930383963,0
U001,200780383,MEIJ associates,01-11-2019 00:00,2019,1930016010,15-10-2019,20191015,20191015,20191030,USD,RV,1,,127191.93,20191015,NAA8,1930016010,0
U001,200797452,US  co,17-01-2020 00:00,2020,1930342450,31-12-2019,20200102,20191231,20200115,USD,RV,1,,951.18,20191231,NAA8,1930342450,0
U001,200707822,PUBLI corp,21-10-2019 00:00,2019,1929947504,04-10-2019,20191001,20191004,20191019,USD,RV,1,,7120.72,20191004,NAA8,1929947504,0
U001,200744019,TARG corp,05-11-2019 00:00,2019,1929935690,28-09-2019,20190927,20190928,20191107,USD,RV,1,,1411.91,20190928,NAWU,1929935690,0
U001,200769623,WAL-MAR foundation,04-03-2019 00:00,2019,1928829664,21-02-2019,20190220,20190221,20190308,USD,RV,1,,53366.73,20190221,NAH4,1928829664,0
U001,200148860,DOLLA associates,12-04-2019 00:00,2019,1929043497,29-03-2019,20190328,20190329,20190413,USD,RV,1,,16236.84,20190329,NAA8,1929043497,0
U001,200772595,SAFEW systems,24-09-2019 00:00,2019,1929850037,09-09-2019,20190909,20190909,20190924,USD,RV,1,,26085.97,20190909,NAA8,1929850037,0
U001,200900212,CASEY us,10-10-2019 00:00,2019,1929934701,27-09-2019,20190927,20190927,20191012,USD,RV,1,,25870.64,20190927,NAA8,1929934701,0
U001,200769623,WAL-MAR systems,14-01-2019 00:00,2019,1928543373,31-12-2018,20181230,20181231,20190115,USD,RV,1,,21168.64,20181231,NAH4,1928543373,0
U001,200763814,SYSCO F associates,09-03-2020 00:00,2020,1930538293,20-02-2020,20200218,20200220,20200306,USD,RV,1,,22232.95,20200220,NAA8,1930538293,0
U001,200780383,MEIJ llc,25-10-2019 00:00,2019,1929999646,10-10-2019,20191010,20191010,20191025,USD,RV,1,,580.23,20191010,NAA8,1929999646,0
U001,200769623,WAL-MAR in,,2020,1930618907,08-03-2020,20200307,20200308,20200323,USD,RV,1,,44974.83,20200308,NAH4,1930618907,1
U001,200555117,BURR corporation,,2020,1930747074,08-04-2020,20200404,20200408,20200423,USD,RV,1,,55179.67,20200408,NAA8,1930747074,1
U001,200769623,WAL-MAR us,04-02-2020 00:00,2020,1930432843,24-01-2020,20200123,20200124,20200208,USD,RV,1,,4272.86,20200124,NAH4,1930432843,0
U001,200772670,ASSOCIAT corp,29-11-2019 00:00,2019,1930149024,13-11-2019,20191113,20191113,20191128,USD,RV,1,,39762,20191113,NAU5,1930149024,0
U013,100037035,CAS I us,16-04-2019 00:00,2019,1991824862,12-04-2019,20190408,20190412,20190412,USD,RV,1,,5160.78,20190412,NAVC,1991824862,0
U001,200707822,PUBLI ,10-09-2019 00:00,2019,1929789268,26-08-2019,20190824,20190826,20190910,USD,RV,1,,135228.05,20190826,NAA8,1929789268,0
U001,200704045,RA us,,2020,1930852131,02-05-2020,20200502,20200502,20200517,USD,RV,1,,47186.39,20200502,NAA8,1930852131,1
U001,200769623,WAL-MAR trust,12-03-2019 00:00,2019,1928878627,01-03-2019,20190228,20190301,20190316,USD,RV,1,,18060.65,20190301,NAH4,1928878627,0
U001,200974851,RESTA ,20-03-2019 00:00,2019,1928911498,05-03-2019,20190306,20190305,20190320,USD,RV,1,,2308.49,20190305,NAA8,1928911498,0
U001,200769623,WAL-MAR us,,2020,1930846725,02-05-2020,20200501,20200502,20200517,USD,RV,1,,36181.74,20200502,NAH4,1930846725,1
U001,200769623,WAL-MAR ,03-03-2020 00:00,2020,1930548276,22-02-2020,20200220,20200222,20200308,USD,RV,1,,73815.44,20200222,NAH4,1930548276,0
U001,200769623,WAL-MAR foundation,27-09-2019 00:00,2019,1929880806,17-09-2019,20190916,20190917,20191002,USD,RV,1,,14864,20190917,NAH4,1929880806,0
